"player_id","height","breakpoint_saved_pct","second_serve_win_pct","first_serve_pct","first_serve_win_pct","win_rate","age","mean_rank_points","ace_point_pct"
"105379",181,0.579847813406637,0.205037976779076,0.728994020739668,0.427785502346849,51.8867924528302,28.8816138190626,799.517825311943,0.104840055865545
"105550",185,0.600177919601127,0.180051808810809,0.692129475629819,0.454162025073003,54.7445255474453,28.2357295415547,969.587419354839,0.0657355533471914
"105554",175,0.601561303683767,0.190824827522604,0.709926093093088,0.440172398760773,50,28.2395163130317,843.333333333333,0.0524731556578281
"105732",188,0.611281118201656,0.196675298517736,0.738194446120479,0.452334344030285,47.6190476190476,27.376023893964,816.797272727273,0.0981167794138345
"105932",185,0.580446551929788,0.200942095143342,0.678599741888217,0.403328051154832,50,26.3648285371384,1238.10869565217,0.0505049665766178
"105992",183,0.619320630626525,0.209951412064346,0.736492095520638,0.437526430572706,50.5882352941176,25.7146108909145,905.030454042082,0.107736064655354
"106000",172,0.535908782872889,0.18002550811724,0.649089417590967,0.409786397477673,48.936170212766,25.9081654415771,1014.65489130435,0.0327966353121899
"100644",198,0.559223963596077,0.170065999264217,0.735157907872451,0.478888831173526,69.3467336683417,21.1573005532756,4281.64350201948,0.111249055887244
"104542",188,0.645715001272836,0.203716684593902,0.789156765554428,0.479717341834056,64.4230769230769,33.2912108528888,1520.17527228721,0.131632594332471
"104545",206,0.680793872683754,0.16885497412644,0.800403914339491,0.55992277770507,59.3333333333333,33.0908610676955,2553.96850248665,0.235310723602327
"104731",203,0.62496580242674,0.191110585133405,0.780508994092788,0.497995199662956,66.1157024793389,31.7855231966103,2704.93216463415,0.177102273697857
"104755",185,0.554181908951894,0.192885023247841,0.71855900410425,0.444413272794081,55.5555555555556,32.0095140314884,1349.54464285714,0.0661795159333151
"104792",193,0.596532369195244,0.171404969040208,0.702656529657892,0.456524336719085,62.2222222222222,31.9312249198094,1821.05567226891,0.0889512870703635
"104925",188,0.578207835365944,0.185166945064567,0.721237107638633,0.477429218787595,82.7380952380952,31.1917403979462,7356.24906970975,0.0650321913873019
"104926",178,0.540817993431077,0.194851733988008,0.679661967044132,0.409295216935598,61.1764705882353,31.0637503609703,1919.62631118881,0.0433768600860992
"105227",198,0.606734616188807,0.216844975101171,0.780607992647726,0.456523499016208,63.2911392405063,29.6397861644129,3702.36379310345,0.118891073300476
"105413",180,0.60073051948052,0.173250740933243,0.648572579789671,0.413950527361011,55.5555555555556,28.5915126625375,358.325,0.0313565843302889
"105453",178,0.5708116856075,0.206973925558843,0.689462419575693,0.421187216371255,67.4074074074074,28.452906094588,3128.82867132867,0.0381643921364572
"105676",163,0.550605517151958,0.206269761590697,0.711308849657295,0.419018010710988,64.1618497109827,27.5001528653198,2534.07330717815,0.0701904781973271
"105683",196,0.585710021572952,0.203504891140756,0.805867281618719,0.505579319811746,65.4545454545455,27.4085581853342,2500.12244152047,0.20678158225813
"105777",188,0.607796112026998,0.188362217200947,0.750996790245004,0.466288240558719,63.3093525179856,26.9431542139614,2942.04623440285,0.088925080749945
"105807",188,0.597973617816524,0.167254558061028,0.679412567392548,0.458705671598403,56.6433566433566,26.9562341849241,1808.2825567503,0.0459394693641102
"105936",185,0.613972264245862,0.181988894363691,0.690181745699826,0.44922611838879,58.5365853658537,26.7820103743059,1014.89644607843,0.0609481367467549
"106043",170,0.541335252918831,0.189615932238565,0.665941122342888,0.414545661819029,59.0909090909091,25.8518606270138,1666.88354700855,0.029567576415254
"106233",185,0.592857131719668,0.205973754119529,0.730714621155931,0.439749641106225,69.2682926829268,24.7373612731236,4010.7089760787,0.0738317373195375
"106401",193,0.648087158942422,0.186204920388996,0.781956724192833,0.507860817526956,62.7118644067797,23.0209173145529,1722.53531941032,0.199228353803781
